taxon_id	protein_id	polyprotein_outline	non_polyprotein_explanation	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	overlaps_cleavage_site	nb_of_cleavage_sites_overlapped	duplicated	overlaps_cleavage_site	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein	overlapping_distance	overlapping_side	overlapping_size_percentage
138950	NP_041277.1	True		751	Pfam	6.0E-38	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1457	1515	5109	5286	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		752	Pfam	7.6E-69	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1766	2207	6036	7362	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		753	Pfam	2.6E-43	InterPro:IPR003138	PF02226	Picornavirus coat protein (VP4)	2	69	744	948	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		754	ProSiteProfiles	16.382	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1975	2090	6663	7011	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		755	CDD	1.57326E-69		cd01699	RNA_dep_RNAP	1887	2152	6399	7197	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		756	CDD	4.01424E-44	InterPro:IPR033703	cd00205	rhv_like	384	570	1890	2451	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		757	Pfam	7.1E-64	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	899	1025	3435	3816	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		758	ProDom	3.0E-10		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1307	1337	4659	4752	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		759	ProDom	7.0E-60	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1032	1174	3834	4263	True	1	False	True	47	0	47	False	19	1	47		32.86713286713287
138950	NP_041277.1	True		760	Pfam	3.2E-29	InterPro:IPR000605	PF00910	RNA helicase	1253	1350	4497	4791	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		761	CDD	2.022E-36	InterPro:IPR033703	cd00205	rhv_like	125	336	1113	1749	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		762	Pfam	8.7E-55	InterPro:IPR002527	PF01552	Picornavirus 2B protein	1030	1128	3828	4125	True	2	False	True	2	1	1	False	19	1	2		2.0202020202020203
138950	NP_041277.1	True		763	Pfam	3.5E-61	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1566	1731	5436	5934	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		764	Pfam	3.6E-45	InterPro:IPR001676	PF00073	picornavirus capsid protein	637	799	2649	3138	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		764	Pfam	1.2E-67	InterPro:IPR001676	PF00073	picornavirus capsid protein	93	308	1017	1665	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		764	Pfam	8.8E-35	InterPro:IPR001676	PF00073	picornavirus capsid protein	371	524	1851	2313	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		765	CDD	0.00263731		cd00009	AAA	1249	1372	4485	4857	False	0	False	False	0	0	0	False	19	1			
138950	NP_041277.1	True		766	CDD	7.71413E-39	InterPro:IPR033703	cd00205	rhv_like	659	854	2715	3303	False	0	False	False	0	0	0	False	19	1			
1506581	YP_009104360.1	True		429	Pfam	2.8E-24	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1538	1681	5127	5559	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		430	Pfam	5.9E-8	InterPro:IPR001676	PF00073	picornavirus capsid protein	115	195	858	1101	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		430	Pfam	6.7E-10	InterPro:IPR001676	PF00073	picornavirus capsid protein	364	443	1605	1845	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		431	CDD	3.18161E-61		cd01699	RNA_dep_RNAP	1842	2111	6039	6849	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		432	Pfam	6.9E-7	InterPro:IPR009419	PF06363	Picornaviridae P3A protein	1416	1465	4761	4911	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		433	Pfam	5.8E-26	InterPro:IPR000605	PF00910	RNA helicase	1183	1286	4062	4374	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		434	ProSiteProfiles	14.884	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1936	2049	6321	6663	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		435	ProSiteProfiles	44.79	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1159	1323	3990	4485	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		436	CDD	2.46122E-30	InterPro:IPR033703	cd00205	rhv_like	325	485	1488	1971	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		437	Pfam	2.5E-62	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1713	2148	5652	6960	False	0	False	False	0	0	0	True	11	0			
1506581	YP_009104360.1	True		438	CDD	4.05046E-24	InterPro:IPR033703	cd00205	rhv_like	103	244	822	1248	False	0	False	False	0	0	0	True	11	0			
47001	NP_653077.1	True		795	ProDom	3.0E-4		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1561	1591	5573	5666	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		796	ProSiteProfiles	14.406	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2355	2472	7955	8309	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		797	Pfam	7.5E-12	InterPro:IPR015031	PF08935	Viral protein VP4 subunit	220	269	1550	1700	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		798	CDD	5.52116E-19	InterPro:IPR033703	cd00205	rhv_like	810	1027	3320	3974	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		799	CDD	8.04265E-31	InterPro:IPR033703	cd00205	rhv_like	347	544	1931	2525	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		800	Pfam	1.9E-81	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2134	2567	7292	8594	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		801	CDD	6.73216E-70		cd01699	RNA_dep_RNAP	2269	2534	7697	8495	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		802	Pfam	2.3E-26	InterPro:IPR000605	PF00910	RNA helicase	1504	1605	5402	5708	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		803	ProSiteProfiles	50.478	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1479	1645	5327	5828	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		804	CDD	6.6313E-40	InterPro:IPR033703	cd00205	rhv_like	608	770	2714	3203	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		805	Pfam	1.4E-18	InterPro:IPR001676	PF00073	picornavirus capsid protein	633	733	2789	3092	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		805	Pfam	1.7E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	316	516	1838	2441	False	0	False	False	0	0	0	True	12	0			
47001	NP_653077.1	True		806	Pfam	2.2E-66	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1905	2095	6605	7178	False	0	False	False	0	0	0	True	12	0			
12264	NP_613286.1	True		1135	Pfam	5.0E-192	InterPro:IPR003181	PF02247	Large coat protein	343	714	1536	2652	False	0	True	False	0	0	0	False	2	1			
12264	NP_613286.1	True		1136	Pfam	5.1E-84	InterPro:IPR003182	PF02248	Small coat protein	720	899	2667	3207	False	0	False	False	0	0	0	False	2	1			
12264	NP_613287.1	True		1362	Pfam	5.0E-192	InterPro:IPR003181	PF02247	Large coat protein	339	710	1536	2652	False	0	True	False	0	0	0	False	2	1			
12264	NP_613287.1	True		1363	Pfam	5.0E-84	InterPro:IPR003182	PF02248	Small coat protein	716	895	2667	3207	False	0	True	False	0	0	0	False	2	1			
12264	NP_613283.1	True		1441	ProSiteProfiles	56.899	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	462	633	1588	2104	False	0	False	False	0	0	0	True	5	0			
12264	NP_613283.1	True		1442	Pfam	6.0E-149	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1188	1687	3766	5266	False	0	False	False	0	0	0	True	5	0			
12264	NP_613283.1	True		1443	ProSiteProfiles	13.886	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1429	1559	4489	4882	False	0	False	False	0	0	0	True	5	0			
12264	NP_613283.1	True		1444	CDD	1.8713E-97		cd01699	RNA_dep_RNAP	1333	1625	4201	5080	False	0	False	False	0	0	0	True	5	0			
12264	NP_613283.1	True		1445	Pfam	5.3E-5	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1096	1134	3490	3607	False	0	False	False	0	0	0	True	5	0			
12264	NP_613283.1	True		1446	Pfam	7.7E-32	InterPro:IPR000605	PF00910	RNA helicase	490	593	1672	1984	False	0	False	False	0	0	0	True	5	0			
12264	NP_613285.1	True		1945	Pfam	6.1E-84	InterPro:IPR003182	PF02248	Small coat protein	837	1016	2667	3207	False	0	True	False	0	0	0	False	2	1			
12264	NP_613285.1	True		1946	Pfam	6.5E-192	InterPro:IPR003181	PF02247	Large coat protein	460	831	1536	2652	False	0	False	False	0	0	0	False	2	1			
1483681	YP_009026385.1	True		167	ProSiteProfiles	41.1	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1218	1381	4085	4577	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		168	Pfam	2.5E-9	InterPro:IPR001676	PF00073	picornavirus capsid protein	573	652	2150	2390	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		168	Pfam	3.5E-19	InterPro:IPR001676	PF00073	picornavirus capsid protein	296	442	1319	1760	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		169	Pfam	1.1E-5	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1576	1729	5159	5621	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		170	CDD	3.85514E-56		cd01699	RNA_dep_RNAP	1910	2164	6161	6926	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		171	CDD	6.40666E-26	InterPro:IPR033703	cd00205	rhv_like	564	683	2123	2483	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		172	CDD	4.14202E-23	InterPro:IPR033703	cd00205	rhv_like	337	460	1442	1814	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		173	ProSiteProfiles	13.907	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1985	2100	6386	6734	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		174	Pfam	2.6E-24	InterPro:IPR000605	PF00910	RNA helicase	1241	1342	4154	4460	False	0	False	False	0	0	0	True	11	0			
1483681	YP_009026385.1	True		175	Pfam	8.6E-66	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1775	2191	5756	7007	False	0	False	False	0	0	0	True	11	0			
1358807	YP_009389543.1	True		1954	Pfam	5.6E-22	InterPro:IPR000603	PF00803	3A/RNA2 movement protein family	38	246	965	1592	False	0	False	False	0	0	0	True	4	0			
138949	NP_040958.1	True		1177	Pfam	2.1E-69	InterPro:IPR001676	PF00073	picornavirus capsid protein	93	302	1016	1646	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1177	Pfam	2.9E-37	InterPro:IPR001676	PF00073	picornavirus capsid protein	615	781	2582	3083	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1177	Pfam	1.8E-43	InterPro:IPR001676	PF00073	picornavirus capsid protein	361	526	1820	2318	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1178	ProSiteProfiles	14.26	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1947	2063	6578	6929	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1179	Pfam	1.2E-69	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1738	2179	5951	7277	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1180	CDD	2.24885E-38	InterPro:IPR033703	cd00205	rhv_like	125	327	1112	1721	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1181	ProSiteProfiles	57.496	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1202	1358	4343	4814	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1182	Pfam	1.2E-48	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1538	1703	5351	5849	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1183	Pfam	3.4E-29	InterPro:IPR000605	PF00910	RNA helicase	1223	1320	4406	4700	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1184	Pfam	5.0E-66	InterPro:IPR000081	PF00947	Picornavirus core protein 2A	867	993	3338	3719	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1185	ProDom	1.0E-69	InterPro:IPR000081	PD001306	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	847	976	3278	3668	True	1	False	True	2	2	0	True	11	0	2		1.5384615384615385
138949	NP_040958.1	True		1186	SMART	6.6E-5	InterPro:IPR003593	SM00382		1218	1349	4391	4787	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1187	Pfam	2.0E-15	InterPro:IPR014838	PF08727	Poliovirus 3A protein like	1431	1487	5030	5201	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1188	Pfam	4.4E-30	InterPro:IPR003138	PF02226	Picornavirus coat protein (VP4)	2	69	743	947	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1189	CDD	8.8023E-60		cd01699	RNA_dep_RNAP	1862	2125	6323	7115	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1190	Pfam	2.1E-29	InterPro:IPR002527	PF01552	Picornavirus 2B protein	998	1097	3731	4031	True	1	False	True	1	1	0	True	11	0	1		1.0
138949	NP_040958.1	True		1191	ProDom	6.0E-108	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	977	1173	3668	4259	True	2	False	True	98	22	76	True	11	0	98		49.746192893401016
138949	NP_040958.1	True		1192	CDD	1.14976E-47	InterPro:IPR033703	cd00205	rhv_like	375	561	1862	2423	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1193	CDD	2.76065E-34	InterPro:IPR033703	cd00205	rhv_like	634	821	2639	3203	False	0	False	False	0	0	0	True	11	0			
138949	NP_040958.1	True		1194	ProDom	9.0E-12		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1276	1307	4565	4661	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		633	Pfam	4.8E-63	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1799	2235	6029	7340	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		634	Pfam	3.8E-29	InterPro:IPR000605	PF00910	RNA helicase	1269	1372	4439	4751	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		635	ProSiteProfiles	45.622	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1242	1411	4358	4868	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		636	CDD	1.46493E-20	InterPro:IPR033703	cd00205	rhv_like	181	377	1175	1766	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		637	CDD	7.74635E-27	InterPro:IPR033703	cd00205	rhv_like	427	603	1913	2444	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		638	Pfam	8.4E-6	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1673	1758	5651	5909	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		639	CDD	0.00229439		cd00009	AAA	1263	1397	4421	4826	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		640	CDD	1.6579E-62		cd01699	RNA_dep_RNAP	1925	2195	6407	7220	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		641	SMART	0.0036	InterPro:IPR003593	SM00382		1265	1400	4427	4835	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		642	Pfam	5.4E-5	InterPro:IPR001676	PF00073	picornavirus capsid protein	661	743	2615	2864	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		642	Pfam	7.8E-16	InterPro:IPR001676	PF00073	picornavirus capsid protein	204	321	1244	1598	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		642	Pfam	5.0E-10	InterPro:IPR001676	PF00073	picornavirus capsid protein	471	546	2045	2273	False	0	False	False	0	0	0	True	11	0			
871700	YP_003853286.1	True		643	ProSiteProfiles	14.094	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2016	2131	6680	7028	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1863	ProSiteProfiles	12.326	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2019	2134	6699	7047	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1864	ProSiteProfiles	45.116	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1252	1421	4398	4908	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1865	Pfam	2.9E-13	InterPro:IPR001676	PF00073	picornavirus capsid protein	465	564	2037	2337	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1865	Pfam	1.9E-15	InterPro:IPR001676	PF00073	picornavirus capsid protein	201	334	1245	1647	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1866	Pfam	2.3E-64	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1802	2239	6048	7362	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1867	Pfam	4.5E-29	InterPro:IPR000605	PF00910	RNA helicase	1279	1382	4479	4791	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1868	CDD	4.27248E-23	InterPro:IPR033703	cd00205	rhv_like	217	392	1293	1821	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1869	CDD	4.72044E-28	InterPro:IPR033703	cd00205	rhv_like	442	618	1968	2499	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1870	Pfam	4.5E-6	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1676	1761	5670	5928	False	0	False	False	0	0	0	True	11	0			
871701	YP_003853287.1	True		1871	CDD	4.06148E-57		cd01699	RNA_dep_RNAP	1932	2198	6438	7239	False	0	False	False	0	0	0	True	11	0			
233784	YP_006347591.1	True		1420	ProSiteProfiles	44.7	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	751	919	2536	3043	False	0	False	False	0	0	0	True	5	0			
233784	YP_006347591.1	True		1421	Pfam	3.1E-76	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1489	1971	4750	6199	False	0	False	False	0	0	0	True	5	0			
233784	YP_006347591.1	True		1422	CDD	3.00785E-86		cd01699	RNA_dep_RNAP	1633	1918	5182	6040	False	0	False	False	0	0	0	True	5	0			
233784	YP_006347591.1	True		1423	ProSiteProfiles	13.22	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1728	1852	5467	5842	False	0	False	False	0	0	0	True	5	0			
233784	YP_006347591.1	True		1424	Pfam	3.3E-27	InterPro:IPR000605	PF00910	RNA helicase	777	881	2614	2929	False	0	False	False	0	0	0	True	5	0			
1720595	YP_009165498.1	True		343	CDD	3.72447E-68		cd01699	RNA_dep_RNAP	3023	3306	9631	10483	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		344	CDD	3.46879E-14	InterPro:IPR033703	cd00205	rhv_like	893	1068	3241	3769	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		345	Pfam	3.5E-67	InterPro:IPR024379	PF12264	Waikavirus capsid protein 1	694	876	2644	3193	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		346	Pfam	2.0E-88	InterPro:IPR024387	PF12381	Tungro spherical virus-type peptidase	2591	2817	8335	9016	True	1	False	True	6	0	6	True	7	0	6		2.643171806167401
1720595	YP_009165498.1	True		347	Pfam	1.9E-28	InterPro:IPR000605	PF00910	RNA helicase	1757	1863	5833	6154	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		348	CDD	2.90914E-13	InterPro:IPR033703	cd00205	rhv_like	703	869	2671	3172	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		349	Pfam	1.7E-6	InterPro:IPR004005	PF00915	Calicivirus coat protein	935	1071	3367	3778	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		350	Pfam	4.7E-77	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2859	3366	9139	10663	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		351	ProSiteProfiles	49.203	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1735	1901	5767	6268	False	0	False	False	0	0	0	True	7	0			
1720595	YP_009165498.1	True		352	ProSiteProfiles	11.806	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3106	3237	9880	10276	False	0	False	False	0	0	0	True	7	0			
101688	NP_620568.1	True		81	Pfam	9.4E-5	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1302	1344	4286	4415	False	0	False	False	0	0	0	True	5	0			
101688	NP_620568.1	True		82	Pfam	1.6E-73	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1406	1903	4598	6092	False	0	False	False	0	0	0	True	5	0			
101688	NP_620568.1	True		83	ProSiteProfiles	11.369	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1641	1783	5303	5732	False	0	False	False	0	0	0	True	5	0			
101688	NP_620568.1	True		84	ProSiteProfiles	46.753	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	673	843	2399	2912	False	0	False	False	0	0	0	True	5	0			
101688	NP_620568.1	True		85	Pfam	6.6E-25	InterPro:IPR000605	PF00910	RNA helicase	697	801	2471	2786	False	0	False	False	0	0	0	True	5	0			
101688	NP_620568.1	True		86	CDD	1.40515E-68		cd01699	RNA_dep_RNAP	1549	1849	5027	5930	False	0	False	False	0	0	0	True	5	0			
1534545	YP_009054899.1	True		912	ProSiteProfiles	41.679	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1271	1432	4301	4787	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		913	Pfam	6.8E-49	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1772	2184	5804	7043	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		914	CDD	5.64633E-6		cd00009	AAA	1292	1420	4364	4751	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		915	Pfam	8.3E-9	InterPro:IPR006703	PF04548	AIG1 family	784	844	2840	3023	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		916	Pfam	3.1E-14	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1615	1741	5333	5714	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		917	CDD	1.62437E-28	InterPro:IPR033703	cd00205	rhv_like	85	255	743	1256	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		918	CDD	4.44983E-19	InterPro:IPR033703	cd00205	rhv_like	316	469	1436	1898	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		919	ProSiteProfiles	14.697	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1974	2089	6410	6758	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		920	CDD	2.15285E-55		cd01699	RNA_dep_RNAP	1890	2151	6158	6944	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		921	Pfam	1.4E-11	InterPro:IPR001676	PF00073	picornavirus capsid protein	58	224	662	1163	False	0	False	False	0	0	0	True	10	0			
1534545	YP_009054899.1	True		922	Pfam	3.9E-26	InterPro:IPR000605	PF00910	RNA helicase	1295	1393	4373	4670	False	0	False	False	0	0	0	True	10	0			
1578826	YP_009111338.1	True		934	CDD	1.60057E-17	InterPro:IPR033703	cd00205	rhv_like	624	809	2059	2617	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		935	CDD	1.08473E-24	InterPro:IPR033703	cd00205	rhv_like	175	356	712	1258	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		936	Pfam	3.0E-26	InterPro:IPR000605	PF00910	RNA helicase	1246	1347	3925	4231	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		937	ProSiteProfiles	47.874	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	1220	1386	3847	4348	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		938	ProSiteProfiles	14.448	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1980	2098	6127	6484	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		939	Pfam	1.2E-80	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1779	2211	5524	6823	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		940	Pfam	1.4E-34	InterPro:IPR001676	PF00073	picornavirus capsid protein	147	328	628	1174	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		940	Pfam	9.4E-26	InterPro:IPR001676	PF00073	picornavirus capsid protein	389	551	1354	1843	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		941	CDD	5.53666E-60		cd01699	RNA_dep_RNAP	1899	2158	5884	6664	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		942	Pfam	8.2E-33	InterPro:IPR000199	PF00548	3C cysteine protease (picornain 3C)	1560	1731	4867	5383	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		943	CDD	2.15573E-37	InterPro:IPR033703	cd00205	rhv_like	424	587	1459	1951	False	0	False	False	0	0	0	True	12	0			
1578826	YP_009111338.1	True		944	ProDom	4.0E-6	InterPro:IPR002527	PD649346	POLYPROTEIN COAT CORE VP4 GENOME CONTAINS: P1A P1B VP2 P1C	1010	1213	3217	3829	True	1	False	True	94	0	94	True	12	0	94		46.07843137254902
1578826	YP_009111338.1	True		945	ProDom	4.0E-5		PD839781	POLYPROTEIN COAT CORE 2A P1D VP4 P1C VP3 VP2 P1B	1303	1333	4096	4189	False	0	False	False	0	0	0	True	12	0			
