cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
883	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	20	1e-30	False	ssRNA viruses
918	33	24	23	0	12	61	0.3770491803278688	Viruses;Retro-transcribing viruses;Retroviridae	Orthoretrovirinae|Spumaretrovirinae	2	20	1e-30	False	Retro-transcribing viruses
929	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	20	1e-30	False	ssRNA viruses
968	32	32	29	0	14	29	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Vesivirus|Norovirus|Lagovirus|Nebovirus	2	20	1e-30	False	ssRNA viruses
1002	31	31	29	0	2	65	0.4461538461538462	Viruses	Phenuiviridae|Peribunyaviridae	2	20	1e-30	False	Viruses
1142	28	26	25	0	1	1626	0.015375153751537515	Viruses	Siphoviridae|Myoviridae	2	20	1e-30	False	Viruses
1264	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	2	20	1e-30	False	ssRNA viruses
1361	24	17	17	0	13	26	0.6538461538461539	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	2	20	1e-30	False	ssRNA viruses
1407	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	2	20	1e-30	False	ssRNA viruses
1801	20	8	8	0	8	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
1813	20	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
2903	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	2	20	1e-30	False	ssRNA viruses
3149	14	10	9	0	2	9	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus	Feline lentivirus group|Equine lentivirus group|Ovine/caprine lentivirus group|Primate lentivirus group|Bovine lentivirus group	2	20	1e-30	False	Retro-transcribing viruses
3228	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	2	20	1e-30	False	ssRNA viruses
3362	13	13	13	0	8	18	0.7222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	20	1e-30	False	ssRNA viruses
3716	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	2	20	1e-30	False	ssRNA viruses
3732	12	9	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae	Orthohepadnavirus	2	20	1e-30	False	Retro-transcribing viruses
4117	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	2	20	1e-30	False	Retro-transcribing viruses
4149	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	2	20	1e-30	False	ssRNA viruses
4613	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	2	20	1e-30	False	ssRNA viruses
4800	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	2	20	1e-30	False	dsDNA viruses, no RNA stage
5194	9	8	8	0	1	9	0.8888888888888888	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	2	20	1e-30	False	dsDNA viruses, no RNA stage
5337	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	20	1e-30	False	Retro-transcribing viruses
5658	8	8	4	0	1	5	0.8	Viruses	Aparavirus	2	20	1e-30	False	Viruses
5762	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	2	20	1e-30	False	dsRNA viruses
5802	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	20	1e-30	False	ssRNA viruses
5972	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
5973	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	2	20	1e-30	False	ssRNA viruses
6527	7	6	6	0	4	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	20	1e-30	False	Retro-transcribing viruses
6702	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
6760	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	20	1e-30	False	Viruses
6765	7	7	7	0	3	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
6977	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	20	1e-30	False	ssDNA viruses
7930	6	5	5	0	2	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	20	1e-30	False	ssRNA viruses
8025	6	6	5	0	2	10	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Betaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
8258	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	2	20	1e-30	False	Viruses
9569	5	5	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	2	20	1e-30	False	Retro-transcribing viruses
9653	5	5	5	0	4	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	20	1e-30	False	ssRNA viruses
9655	5	5	4	0	1	4	1.0	Viruses	Orthohepevirus|Piscihepevirus	2	20	1e-30	False	Viruses
11926	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	20	1e-30	False	ssRNA viruses
12184	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	2	20	1e-30	False	ssRNA viruses
12192	4	4	4	0	2	53	0.07547169811320754	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-30	False	ssRNA viruses
13232	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	20	1e-30	False	Retro-transcribing viruses
16584	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	2	20	1e-30	False	ssRNA viruses
18209	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-30	False	Retro-transcribing viruses
21991	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	2	20	1e-30	False	dsDNA viruses, no RNA stage
23540	2	2	2	0	1	1080	0.001851851851851852	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	20	1e-30	False	dsDNA viruses, no RNA stage
25024	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	2	20	1e-30	False	ssRNA viruses
48046	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	2	20	1e-30	False	dsDNA viruses, no RNA stage
69768	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	20	1e-30	False	dsRNA viruses
69921	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-30	False	ssRNA viruses
69922	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-30	False	ssRNA viruses
70817	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	20	1e-30	False	ssRNA viruses
73069	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-30	False	ssRNA viruses
92274	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	20	1e-30	False	dsDNA viruses, no RNA stage
2	346	342	341	0	1	2746	0.12418062636562273	Viruses	ssRNA viruses|ssDNA viruses	3	20	1e-30	False	Viruses
3	343	339	338	0	1	2746	0.12308812818645302	Viruses	ssRNA viruses|ssDNA viruses	3	20	1e-30	False	Viruses
34	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	3	20	1e-30	False	Viruses
39	139	138	30	0	3	210	0.14285714285714285	Viruses	Secoviridae|Dicistroviridae|Picornaviridae	3	20	1e-30	False	Viruses
42	137	129	102	0	85	103	0.9902912621359223	Viruses	Passerivirus|Hunnivirus|Teschovirus|Aquamavirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Aphthovirus|Cosavirus|Kunsagivirus|Rosavirus|Pasivirus|Erbovirus|Mosavirus|Sicinivirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Avisivirus|Parechovirus|Potamipivirus|Tremovirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Limnipivirus|Avihepatovirus|Hepatovirus	3	20	1e-30	False	Viruses
73	108	87	40	0	68	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	3	20	1e-30	False	ssRNA viruses
119	95	95	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Gammaflexiviridae|Betaflexiviridae	3	20	1e-30	False	ssRNA viruses
149	89	47	40	0	1	52	0.7692307692307693	Viruses	Luteoviridae|Polemovirus	3	20	1e-30	False	Viruses
200	75	73	70	0	1	1975	0.035443037974683546	Viruses	Siphoviridae|Podoviridae|Myoviridae	3	20	1e-30	False	Viruses
209	74	73	17	0	2	21	0.8095238095238095	Viruses	Iflavirus	3	20	1e-30	False	Viruses
210	74	42	28	0	1	30	0.9333333333333333	Viruses	Avastrovirus|Mamastrovirus	3	20	1e-30	False	Viruses
220	73	70	70	0	1	135	0.5185185185185185	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	3	20	1e-30	False	Retro-transcribing viruses
234	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	3	20	1e-30	False	ssRNA viruses
442	50	50	45	0	31	45	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Torradovirus|Sequivirus|Sadwavirus|Comovirinae|Cheravirus	3	20	1e-30	False	ssRNA viruses
481	47	43	40	0	1	40	1.0	Viruses;ssDNA viruses;Geminiviridae	Mastrevirus|Capulavirus	3	20	1e-30	False	ssDNA viruses
590	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	3	20	1e-30	False	ssRNA viruses
664	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	3	20	1e-30	False	Viruses
714	39	39	26	0	1	30	0.8666666666666667	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Avastrovirus|Mamastrovirus	3	20	1e-30	False	ssRNA viruses
750	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	3	20	1e-30	False	ssRNA viruses
761	37	19	18	0	28	19	0.9473684210526315	Viruses	Sobemovirus	3	20	1e-30	False	Viruses
834	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	3	20	1e-30	False	ssRNA viruses
875	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	3	20	1e-30	False	ssRNA viruses
1003	30	30	29	0	2	65	0.4461538461538462	Viruses	Phenuiviridae|Peribunyaviridae	3	20	1e-30	False	Viruses
1079	28	26	25	0	1	1626	0.015375153751537515	Viruses	Siphoviridae|Myoviridae	3	20	1e-30	False	Viruses
1185	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	3	20	1e-30	False	ssRNA viruses
1192	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	3	20	1e-30	False	ssRNA viruses
1284	24	17	17	0	13	26	0.6538461538461539	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	3	20	1e-30	False	ssRNA viruses
1325	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	3	20	1e-30	False	ssRNA viruses
1435	22	22	10	0	1	1335	0.00749063670411985	Viruses	ssRNA positive-strand viruses, no DNA stage	3	20	1e-30	False	Viruses
1730	20	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
2275	17	8	8	0	8	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
2440	16	11	2	0	8	3	0.6666666666666666	Viruses;Retro-transcribing viruses;Retroviridae	Murine leukemia virus	3	20	1e-30	False	Retro-transcribing viruses
2804	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	3	20	1e-30	False	ssRNA viruses
3052	14	10	9	0	2	9	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus	Feline lentivirus group|Equine lentivirus group|Ovine/caprine lentivirus group|Primate lentivirus group|Bovine lentivirus group	3	20	1e-30	False	Retro-transcribing viruses
3138	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	3	20	1e-30	False	ssRNA viruses
3616	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	3	20	1e-30	False	ssRNA viruses
3634	12	9	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae	Orthohepadnavirus	3	20	1e-30	False	Retro-transcribing viruses
4028	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	3	20	1e-30	False	Retro-transcribing viruses
4064	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	3	20	1e-30	False	ssRNA viruses
4540	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	3	20	1e-30	False	ssRNA viruses
4724	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	3	20	1e-30	False	dsDNA viruses, no RNA stage
5025	9	9	3	0	4	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	3	20	1e-30	False	Retro-transcribing viruses
5074	9	9	9	0	6	18	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-30	False	ssRNA viruses
5116	9	8	8	0	1	9	0.8888888888888888	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	3	20	1e-30	False	dsDNA viruses, no RNA stage
5259	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	3	20	1e-30	False	Retro-transcribing viruses
5578	8	8	4	0	1	5	0.8	Viruses	Aparavirus	3	20	1e-30	False	Viruses
5689	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	3	20	1e-30	False	dsRNA viruses
5728	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	3	20	1e-30	False	ssRNA viruses
5921	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
5922	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	3	20	1e-30	False	ssRNA viruses
6685	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
6756	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	3	20	1e-30	False	Viruses
6762	7	7	7	0	3	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
6983	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	3	20	1e-30	False	ssDNA viruses
7803	6	6	6	0	3	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	3	20	1e-30	False	Retro-transcribing viruses
7950	6	5	5	0	2	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-30	False	ssRNA viruses
8035	6	6	6	0	6	6	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Norovirus	Norovirus	3	20	1e-30	False	ssRNA viruses
8051	6	6	5	0	2	10	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Betaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
8310	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	3	20	1e-30	False	Viruses
9682	5	5	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	3	20	1e-30	False	Retro-transcribing viruses
9764	5	5	5	0	4	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	3	20	1e-30	False	ssRNA viruses
9766	5	5	4	0	1	4	1.0	Viruses	Orthohepevirus|Piscihepevirus	3	20	1e-30	False	Viruses
12161	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	3	20	1e-30	False	ssRNA viruses
12443	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	3	20	1e-30	False	ssRNA viruses
12451	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	3	20	1e-30	False	ssRNA viruses
12452	4	4	4	0	2	53	0.07547169811320754	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	3	20	1e-30	False	ssRNA viruses
13597	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	3	20	1e-30	False	Retro-transcribing viruses
17093	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	3	20	1e-30	False	ssRNA viruses
18868	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	3	20	1e-30	False	Retro-transcribing viruses
22834	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	3	20	1e-30	False	dsDNA viruses, no RNA stage
24491	2	2	2	0	1	1080	0.001851851851851852	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	3	20	1e-30	False	dsDNA viruses, no RNA stage
26072	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	3	20	1e-30	False	ssRNA viruses
40726	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	3	20	1e-30	False	Retro-transcribing viruses
49460	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	3	20	1e-30	False	dsDNA viruses, no RNA stage
71192	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	3	20	1e-30	False	dsRNA viruses
71345	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	3	20	1e-30	False	ssRNA viruses
71346	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	3	20	1e-30	False	ssRNA viruses
72241	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	3	20	1e-30	False	ssRNA viruses
74494	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	3	20	1e-30	False	ssRNA viruses
93704	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	3	20	1e-30	False	dsDNA viruses, no RNA stage
27	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	5	20	1e-30	False	Viruses
47	119	118	118	0	1	364	0.3241758241758242	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	5	20	1e-30	False	ssDNA viruses
49	118	117	117	0	1	364	0.32142857142857145	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	5	20	1e-30	False	ssDNA viruses
51	116	116	30	0	3	210	0.14285714285714285	Viruses	Secoviridae|Dicistroviridae|Picornaviridae	5	20	1e-30	False	Viruses
53	115	107	87	0	73	88	0.9886363636363636	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Hunnivirus|Teschovirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Hepatovirus|Aphthovirus|Cosavirus|Rosavirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Tremovirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Sicinivirus	5	20	1e-30	False	ssRNA viruses
111	95	95	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Gammaflexiviridae|Betaflexiviridae	5	20	1e-30	False	ssRNA viruses
152	83	44	37	0	1	52	0.7115384615384616	Viruses	Luteoviridae|Polemovirus	5	20	1e-30	False	Viruses
177	75	62	40	0	48	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	5	20	1e-30	False	ssRNA viruses
188	73	72	17	0	2	21	0.8095238095238095	Viruses	Iflavirus	5	20	1e-30	False	Viruses
196	73	41	27	0	1	30	0.9	Viruses	Avastrovirus|Mamastrovirus	5	20	1e-30	False	Viruses
197	73	70	70	0	1	135	0.5185185185185185	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	5	20	1e-30	False	Retro-transcribing viruses
