taxon_id	protein_id	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	fully included	partially included	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein
113553	NP_037647.1	1407	ProSiteProfiles	11.806	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1504	1610	4591	4912	True	False	False	False	0	0	0	True	3	0
113553	NP_037647.1	1408	ProSiteProfiles	29.602	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	58	219	253	739	True	False	False	False	0	0	0	True	3	0
113553	NP_037647.1	1409	ProSiteProfiles	23.897		PS51738	Peptidase family C21 domain profile.	684	845	2131	2617	True	False	False	False	0	0	0	True	3	0
113553	NP_037647.1	1410	ProDom	5.0E-77	InterPro:IPR000574	PD003886	CAPSID VIRION COAT STRUCTURAL POLYPROTEIN REPLICASE-ASSOCIATED 3D-STRUCTURE ACETYLATION DIRECT SEQUENCING	1800	1940	5479	5902	True	False	False	False	0	0	0	True	3	0
113553	NP_037647.1	1411	ProSiteProfiles	41.395	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	895	1150	2764	3532	True	False	False	False	0	0	0	True	3	0
113553	NP_037647.1	1412	Pfam	3.2E-15	InterPro:IPR000574	PF00983	Tymovirus coat protein	1821	1959	5542	5959	True	False	False	False	0	0	0	True	3	0
1220025	YP_008719787.1	3035	CDD	4.2607E-21		cd00046	DEXDc	1229	1356	3796	4180	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3036	Pfam	2.4E-7	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1212	1359	3745	4189	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3037	ProSiteProfiles	48.556	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	624	746	1981	2350	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3038	Pfam	7.0E-64		PF13608	Protein P3 of Potyviral polyprotein	762	1201	2395	3715	True	True	False	True	105	0	105	True	10	0
1220025	YP_008719787.1	3039	CDD	3.01099E-7	InterPro:IPR001650	cd00079	HELICc	1395	1517	4294	4663	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3040	Pfam	2.2E-94	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2295	2747	6994	8353	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3041	SMART	4.8E-24	InterPro:IPR014001	SM00487		1207	1382	3730	4258	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3042	Pfam	9.8E-76	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1535	1807	4714	5533	True	True	False	True	23	0	23	True	10	0
1220025	YP_008719787.1	3043	CDD	1.78105E-48		cd01699	RNA_dep_RNAP	2427	2687	7390	8173	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3044	Pfam	8.9E-40	InterPro:IPR002540	PF01577	Potyvirus P1 protease	64	290	301	982	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3045	ProSiteProfiles	73.818	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2025	2243	6184	6841	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3046	Pfam	1.6E-93	InterPro:IPR001592	PF00767	Potyvirus coat protein	2822	3054	8575	9274	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3047	ProSiteProfiles	13.083	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1393	1552	4288	4768	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3048	Pfam	4.9E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1396	1509	4297	4639	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3049	Pfam	2.8E-125	InterPro:IPR001456	PF00851	Helper component proteinase	310	746	1039	2350	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3050	ProSiteProfiles	18.255	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2512	2632	7645	8008	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3051	ProSiteProfiles	14.684	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1222	1374	3775	4234	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3052	SMART	2.5E-16	InterPro:IPR001650	SM00490		1412	1510	4345	4642	True	False	False	False	0	0	0	True	10	0
1220025	YP_008719787.1	3053	Pfam	8.6E-58	InterPro:IPR001730	PF00863	Peptidase family C4	2024	2256	6181	6880	True	True	False	True	1	1	0	True	10	0
28295	NP_598309.2	9328	Pfam	5.1E-175	InterPro:IPR009469	PF06478	Coronavirus RPol N-terminus	4113	4461	12631	13678	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9329	Pfam	6.1E-122	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	3026	3308	9370	10219	True	True	False	True	9	0	9	False	13	2
28295	NP_598309.2	9330	Pfam	1.2E-158	InterPro:IPR009461	PF06460	Coronavirus NSP13	6482	6779	19738	20632	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9331	ProSiteProfiles	16.868	InterPro:IPR002589	PS51154	Macro domain profile.	1286	1465	4150	4690	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9332	ProSiteProfiles	29.184	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	5275	5636	16117	17203	True	True	False	True	12	0	12	False	13	2
28295	NP_598309.2	9333	Pfam	5.4E-12	InterPro:IPR002589	PF01661	Macro domain	1318	1421	4246	4558	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9334	ProSiteProfiles	33.378	InterPro:IPR027352	PS51653	Coronaviridae zinc-binding (CV ZBD) domain profile.	5028	5111	15376	15628	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9335	Pfam	1.2E-7		PF13087	AAA domain	5463	5605	16681	17110	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9336	Pfam	3.0E-39	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2902	2997	8998	9286	False	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9337	ProSiteProfiles	58.748	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1691	1951	5365	6148	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9338	SMART	2.0E-24	InterPro:IPR002589	SM00506		1298	1423	4186	4564	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9339	Pfam	7.4E-43	InterPro:IPR014827	PF08715	Papain like viral protease	1631	1932	5185	6091	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9339	Pfam	1.4E-5	InterPro:IPR014827	PF08715	Papain like viral protease	1073	1165	3511	3790	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9340	Pfam	1.5E-8		PF13604	AAA domain	5301	5435	16195	16600	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9341	Pfam	1.3E-32	InterPro:IPR014828	PF08716	nsp7 replicase	3580	3662	11032	11281	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9342	Pfam	3.4E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3975	4095	12217	12580	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9343	Pfam	1.0E-299	InterPro:IPR009466	PF06471	NSP11	5628	6208	17176	18919	True	True	False	True	67	0	67	False	13	2
28295	NP_598309.2	9344	ProSiteProfiles	53.784	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1057	1296	3463	4183	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9345	ProSiteProfiles	148.124	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2998	3299	9286	10192	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9346	Pfam	7.7E-40	InterPro:IPR014822	PF08710	nsp9 replicase	3858	3965	11866	12190	True	False	False	False	0	0	0	False	13	2
28295	NP_598309.2	9347	Pfam	6.6E-84	InterPro:IPR014829	PF08717	nsp8 replicase	3663	3857	11281	11866	True	False	False	False	0	0	0	False	13	2
28344	NP_047406.1	3168	Pfam	4.0E-91	InterPro:IPR032785	PF14756	Peptidase_C33-associated domain	536	682	1793	2234	True	False	True	False	0	0	0	True	8	0
28344	NP_047406.1	3169	Pfam	2.3E-148	InterPro:IPR032855	PF14757	Immunogenic region of nsp2 protein of arterivirus polyprotein	804	1075	2597	3413	True	False	True	False	0	0	0	True	8	0
28344	NP_047406.1	3170	ProSiteProfiles	42.861	InterPro:IPR008743	PS51538	Arterivirus nsp2 cysteine protease (AV CP) domain profile.	428	535	1469	1793	True	False	True	False	0	0	0	True	8	0
28344	NP_047406.1	3171	ProSiteProfiles	60.116	InterPro:IPR008741	PS51539	Arterivirus papain-like cysteine protease alpha (PCPalpha) domain profile.	69	180	392	728	True	False	False	False	0	0	0	True	8	0
28344	NP_047406.1	3172	Pfam	1.6E-61	InterPro:IPR008741	PF05410	Porcine arterivirus-type cysteine proteinase alpha	57	161	356	671	True	False	True	False	0	0	0	True	8	0
28344	NP_047406.1	3173	Pfam	1.3E-59	InterPro:IPR025773	PF05411	Equine arteritis virus putative proteinase	256	382	953	1334	True	False	False	False	0	0	0	True	8	0
28344	NP_047406.1	3174	Pfam	1.2E-52	InterPro:IPR008743	PF05412	Equine arterivirus Nsp2-type cysteine proteinase	428	535	1469	1793	True	False	True	False	0	0	0	True	8	0
28344	NP_047406.1	3175	Pfam	3.0E-53	InterPro:IPR031932	PF16749	Arterivirus nonstructural protein 7 alpha	2201	2329	6788	7175	True	False	False	False	0	0	0	True	8	0
28344	NP_047406.1	3176	ProSiteProfiles	39.268	InterPro:IPR025773	PS51540	Arterivirus papain-like cysteine protease beta (PCPbeta) domain profile.	263	383	974	1337	True	True	True	True	1	0	1	True	8	0
28344	NP_047406.1	3177	Pfam	1.1E-146	InterPro:IPR008760	PF05579	Equine arteritis virus serine endopeptidase S32	1717	2014	5336	6230	True	True	False	True	94	93	1	True	8	0
28344	NP_047406.1	3178	ProSiteProfiles	34.937	InterPro:IPR023338	PS51493	Arterivirus nsp4 proteinase domain profile.	1810	2013	5615	6227	True	False	True	False	0	0	0	True	8	0
28344	YP_006950436.1	9071	Pfam	8.0E-62	InterPro:IPR008741	PF05410	Porcine arterivirus-type cysteine proteinase alpha	57	161	356	671	True	False	False	False	0	0	0	False	2	1
28344	YP_006950436.1	9072	Pfam	9.7E-149	InterPro:IPR032855	PF14757	Immunogenic region of nsp2 protein of arterivirus polyprotein	804	1075	2597	3413	True	False	False	False	0	0	0	False	2	1
28344	YP_006950436.1	9073	ProSiteProfiles	60.116	InterPro:IPR008741	PS51539	Arterivirus papain-like cysteine protease alpha (PCPalpha) domain profile.	69	180	392	728	True	False	True	False	0	0	0	False	2	1
28344	YP_006950436.1	9074	ProSiteProfiles	42.861	InterPro:IPR008743	PS51538	Arterivirus nsp2 cysteine protease (AV CP) domain profile.	428	535	1469	1793	True	False	True	False	0	0	0	False	2	1
28344	YP_006950436.1	9075	Pfam	1.9E-91	InterPro:IPR032785	PF14756	Peptidase_C33-associated domain	536	682	1793	2234	True	False	True	False	0	0	0	False	2	1
28344	YP_006950436.1	9076	ProSiteProfiles	39.268	InterPro:IPR025773	PS51540	Arterivirus papain-like cysteine protease beta (PCPbeta) domain profile.	263	383	974	1337	True	True	True	True	1	0	1	False	2	1
28344	YP_006950436.1	9077	Pfam	6.1E-53	InterPro:IPR008743	PF05412	Equine arterivirus Nsp2-type cysteine proteinase	428	535	1469	1793	True	False	True	False	0	0	0	False	2	1
28344	YP_006950436.1	9078	Pfam	6.2E-60	InterPro:IPR025773	PF05411	Equine arteritis virus putative proteinase	256	382	953	1334	True	False	True	False	0	0	0	False	2	1
28344	NP_066135.1	11480	Pfam	2.1E-52	InterPro:IPR008743	PF05412	Equine arterivirus Nsp2-type cysteine proteinase	428	535	1469	1793	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11481	ProSiteProfiles	44.183	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	3264	3545	9977	10823	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11482	ProSiteProfiles	42.861	InterPro:IPR008743	PS51538	Arterivirus nsp2 cysteine protease (AV CP) domain profile.	428	535	1469	1793	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11483	ProSiteProfiles	60.116	InterPro:IPR008741	PS51539	Arterivirus papain-like cysteine protease alpha (PCPalpha) domain profile.	69	180	392	728	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11484	Pfam	6.8E-91	InterPro:IPR032785	PF14756	Peptidase_C33-associated domain	536	682	1793	2234	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11485	ProSiteProfiles	39.268	InterPro:IPR025773	PS51540	Arterivirus papain-like cysteine protease beta (PCPbeta) domain profile.	263	383	974	1337	True	True	False	True	1	0	1	True	11	0
28344	NP_066135.1	11486	ProSiteProfiles	10.183	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2889	3023	8852	9257	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11487	Pfam	2.0E-146	InterPro:IPR008760	PF05579	Equine arteritis virus serine endopeptidase S32	1717	2014	5336	6230	True	True	True	True	94	93	1	True	11	0
28344	NP_066135.1	11488	Pfam	1.6E-11	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2831	3043	8678	9317	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11489	Pfam	1.3E-10	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	3292	3514	10061	10730	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11490	Pfam	2.7E-61	InterPro:IPR008741	PF05410	Porcine arterivirus-type cysteine proteinase alpha	57	161	356	671	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11491	Pfam	2.2E-59	InterPro:IPR025773	PF05411	Equine arteritis virus putative proteinase	256	382	953	1334	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11492	Pfam	4.1E-148	InterPro:IPR032855	PF14757	Immunogenic region of nsp2 protein of arterivirus polyprotein	804	1075	2597	3413	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11493	Pfam	5.1E-53	InterPro:IPR031932	PF16749	Arterivirus nonstructural protein 7 alpha	2201	2329	6788	7175	True	False	True	False	0	0	0	True	11	0
28344	NP_066135.1	11494	ProSiteProfiles	22.063	InterPro:IPR027355	PS51652	Arteriviridae zinc-binding (AV ZBD) domain profile.	3144	3207	9617	9809	True	False	False	False	0	0	0	True	11	0
28344	NP_066135.1	11495	ProSiteProfiles	34.937	InterPro:IPR023338	PS51493	Arterivirus nsp4 proteinase domain profile.	1810	2013	5615	6227	True	False	False	False	0	0	0	True	11	0
12215	NP_659729.1	6502	ProSiteProfiles	15.759	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1226	1378	3835	4294	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6503	CDD	3.01891E-46		cd01699	RNA_dep_RNAP	2421	2695	7420	8245	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6504	Pfam	2.5E-7	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1233	1366	3856	4258	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6505	Pfam	1.3E-66		PF13608	Protein P3 of Potyviral polyprotein	771	1205	2470	3775	True	True	False	True	103	0	103	True	10	0
12215	NP_659729.1	6506	Pfam	5.2E-58	InterPro:IPR001730	PF00863	Peptidase family C4	2031	2263	6250	6949	True	True	False	True	1	1	0	True	10	0
12215	NP_659729.1	6507	ProSiteProfiles	74.157	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2032	2250	6253	6910	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6508	CDD	3.41774E-20		cd00046	DEXDc	1234	1360	3859	4240	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6509	Pfam	1.3E-59	InterPro:IPR002540	PF01577	Potyvirus P1 protease	43	297	286	1051	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6510	Pfam	1.3E-66	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1539	1812	4774	5596	True	True	False	True	23	0	23	True	10	0
12215	NP_659729.1	6511	SMART	1.3E-23	InterPro:IPR014001	SM00487		1212	1390	3793	4330	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6512	ProSiteProfiles	48.403	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	633	755	2056	2425	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6513	ProSiteProfiles	13.058	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1397	1556	4348	4828	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6514	SMART	3.4E-18	InterPro:IPR001650	SM00490		1416	1514	4405	4702	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6515	Pfam	2.7E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1399	1513	4354	4699	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6516	Pfam	1.3E-90	InterPro:IPR001592	PF00767	Potyvirus coat protein	2824	3057	8629	9331	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6517	Pfam	2.7E-90	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2298	2751	7051	8413	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6518	ProSiteProfiles	16.486	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2516	2640	7705	8080	True	False	False	False	0	0	0	True	10	0
12215	NP_659729.1	6519	Pfam	7.3E-129	InterPro:IPR001456	PF00851	Helper component proteinase	321	755	1120	2425	True	False	False	False	0	0	0	True	10	0
12167	NP_056767.1	13405	Pfam	3.9E-14	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	1167	1419	3570	4329	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13406	ProSiteProfiles	9.081	InterPro:IPR003323	PS50802	OTU domain profile.	883	991	2718	3045	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13407	ProSiteProfiles	32.408	InterPro:IPR008041	PS51492	Peptidase family C23 domain profile.	990	1080	3039	3312	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13408	ProSiteProfiles	48.325	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	1134	1454	3471	4434	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13409	Pfam	8.8E-74	InterPro:IPR002588	PF01660	Viral methyltransferase	43	353	198	1131	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13410	ProSiteProfiles	34.313	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	63	254	258	834	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13411	ProSiteProfiles	14.635	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1749	1856	5316	5640	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13412	Pfam	6.4E-55	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	1565	1958	4764	5946	True	False	False	False	0	0	0	True	2	0
12167	NP_056767.1	13413	Pfam	1.5E-41	InterPro:IPR008041	PF05379	Carlavirus endopeptidase	991	1078	3042	3306	True	False	False	False	0	0	0	True	2	0
40640	NP_659008.1	2632	ProSiteProfiles	17.048	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2517	2641	7751	8126	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2633	Pfam	5.4E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1401	1514	4403	4745	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2634	Pfam	8.4E-96	InterPro:IPR001592	PF00767	Potyvirus coat protein	2831	3064	8693	9395	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2635	Pfam	1.5E-85	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1540	1812	4820	5639	True	True	False	True	23	0	23	True	10	0
40640	NP_659008.1	2636	ProSiteProfiles	13.357	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1398	1557	4394	4874	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2637	ProSiteProfiles	44.03	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	623	745	2069	2438	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2638	Pfam	2.7E-89		PF13608	Protein P3 of Potyviral polyprotein	768	1206	2504	3821	True	True	False	True	103	0	103	True	10	0
40640	NP_659008.1	2639	SMART	1.6E-26	InterPro:IPR014001	SM00487		1209	1387	3827	4364	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2640	CDD	1.74725E-6	InterPro:IPR001650	cd00079	HELICc	1400	1522	4400	4769	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2641	ProSiteProfiles	17.419	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1227	1379	3881	4340	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2642	ProSiteProfiles	69.82	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2030	2248	6290	6947	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2643	CDD	1.98665E-48		cd01699	RNA_dep_RNAP	2427	2696	7481	8291	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2644	Pfam	3.9E-108	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2294	2756	7082	8471	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2645	Pfam	3.7E-49	InterPro:IPR002540	PF01577	Potyvirus P1 protease	46	288	338	1067	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2646	Pfam	2.2E-137	InterPro:IPR001456	PF00851	Helper component proteinase	306	745	1118	2438	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2647	CDD	2.90765E-25		cd00046	DEXDc	1234	1361	3902	4286	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2648	Pfam	4.6E-10	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1232	1367	3896	4304	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2649	SMART	8.5E-16	InterPro:IPR001650	SM00490		1417	1515	4451	4748	True	False	False	False	0	0	0	True	10	0
40640	NP_659008.1	2650	Pfam	9.0E-62	InterPro:IPR001730	PF00863	Peptidase family C4	2028	2261	6284	6986	True	True	False	True	2	2	0	True	10	0
12216	NP_056759.1	7961	ProSiteProfiles	16.35	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1229	1381	3867	4326	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7962	Pfam	2.0E-139	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	2294	2763	7062	8472	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7963	Pfam	4.1E-112	InterPro:IPR001592	PF00767	Potyvirus coat protein	2828	3061	8664	9366	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7964	Pfam	3.0E-119	InterPro:IPR013648	PF08440	Potyviridae polyprotein	1542	1814	4806	5625	True	True	False	True	23	0	23	True	10	0
12216	NP_056759.1	7965	Pfam	7.4E-70	InterPro:IPR002540	PF01577	Potyvirus P1 protease	41	283	303	1032	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7966	ProSiteProfiles	13.621	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1400	1559	4380	4860	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7967	CDD	2.5913E-6	InterPro:IPR001650	cd00079	HELICc	1408	1524	4404	4755	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7968	SMART	3.3E-16	InterPro:IPR001650	SM00490		1419	1517	4437	4734	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7969	Pfam	8.5E-53	InterPro:IPR001730	PF00863	Peptidase family C4	2030	2263	6270	6972	True	True	False	True	2	2	0	True	10	0
12216	NP_056759.1	7970	CDD	1.23244E-23		cd00046	DEXDc	1237	1363	3891	4272	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7971	Pfam	1.8E-7	InterPro:IPR011545	PF00270	DEAD/DEAH box helicase	1235	1368	3885	4287	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7972	Pfam	3.2E-221	InterPro:IPR001456	PF00851	Helper component proteinase	299	740	1077	2403	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7973	Pfam	9.5E-205		PF13608	Protein P3 of Potyviral polyprotein	771	1208	2493	3807	True	True	False	True	103	0	103	True	10	0
12216	NP_056759.1	7974	ProSiteProfiles	69.773	InterPro:IPR001730	PS51436	Potyvirus NIa protease (NIa-pro) domain profile.	2032	2250	6276	6933	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7975	ProSiteProfiles	46.7	InterPro:IPR031159	PS51744	Helper-component proteinase (HC-Pro) cysteine protease (CPD) domain profile.	618	740	2034	2403	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7976	CDD	2.37548E-52		cd01699	RNA_dep_RNAP	2430	2698	7470	8277	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7977	SMART	4.6E-25	InterPro:IPR014001	SM00487		1215	1404	3825	4395	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7978	ProSiteProfiles	18.775	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2519	2643	7737	8112	True	False	False	False	0	0	0	True	10	0
12216	NP_056759.1	7979	Pfam	5.5E-10	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1403	1516	4389	4731	True	False	False	False	0	0	0	True	10	0
103881	YP_054415.1	13235	Pfam	3.0E-26	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	1673	1937	5197	5992	True	False	False	False	0	0	0	True	3	0
103881	YP_054415.1	13236	ProSiteProfiles	30.41	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	491	670	1651	2191	True	False	False	False	0	0	0	True	3	0
103881	YP_054415.1	13237	Pfam	1.4E-112	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	2024	2465	6250	7576	True	False	False	False	0	0	0	True	3	0
103881	YP_054415.1	13238	Pfam	4.0E-34	InterPro:IPR002588	PF01660	Viral methyltransferase	471	802	1591	2587	True	False	False	False	0	0	0	True	3	0
103881	YP_054415.1	13239	ProSiteProfiles	27.441	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	1638	1971	5092	6094	True	True	False	True	1	0	1	True	3	0
103881	YP_054415.1	13240	ProSiteProfiles	14.281	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2235	2347	6883	7222	True	False	False	False	0	0	0	True	3	0
11083	NP_620099.1	3099	Pfam	8.4E-27	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1508	1657	4631	5081	True	False	False	False	0	0	0	True	13	0
