taxon_id	protein_id	polyprotein_outline	non_polyprotein_explanation	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	overlaps_cleavage_site	nb_of_cleavage_sites_overlapped	duplicated	overlaps_cleavage_site	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein	overlapping_distance	overlapping_side	overlapping_size_percentage
64293	YP_004734464.1	True		1534	ProSiteProfiles	87.302	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1499	1676	4587	5121	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1535	Pfam	4.0E-20	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1152	1302	3546	3999	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1536	Pfam	1.2E-32	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1516	1665	4638	5088	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1537	Pfam	2.2E-299	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2775	3414	8415	10335	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1538	Pfam	1.1E-69	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2267	2509	6891	7620	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1539	ProSiteProfiles	11.121	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1845	2011	5625	6126	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1540	Pfam	2.8E-139	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	791	1140	2463	3513	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1541	CDD	2.29996E-19		cd00046	DEXDc	1688	1817	5154	5544	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1542	ProSiteProfiles	129.357	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2521	2786	7653	8451	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1543	ProSiteProfiles	39.552	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1368	1498	4194	4587	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1544	Pfam	1.5E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	589	686	1857	2151	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1545	Pfam	1.3E-104	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	290	586	960	1851	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1546	Pfam	2.2E-23	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1371	1498	4203	4587	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1547	Pfam	1.0E-36	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2125	2264	6465	6885	True	1	False	True	21	0	21	True	14	0	21		15.0
64293	YP_004734464.1	True		1548	Pfam	6.4E-36	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	8	118	114	447	True	1	False	True	13	0	13	True	14	0	13		11.711711711711711
64293	YP_004734464.1	True		1549	Pfam	6.3E-71	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1683	1829	5139	5580	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1550	ProSiteProfiles	15.992	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1679	1835	5127	5598	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1551	Pfam	1.2E-18	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	133	211	489	726	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1552	Pfam	2.9E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	217	287	741	954	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1553	ProSiteProfiles	15.238	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3050	3202	9240	9699	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1554	CDD	1.89628E-7	InterPro:IPR001650	cd00079	HELICc	1850	1963	5640	5982	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1555	SMART	3.9E-5	InterPro:IPR014001	SM00487		1667	1853	5091	5652	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1556	SMART	4.8E-5	InterPro:IPR001650	SM00490		1868	1964	5694	5985	False	0	False	False	0	0	0	True	14	0			
64293	YP_004734464.1	True		1557	Pfam	4.4E-9	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2575	2743	7815	8322	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		468	CDD	1.64091E-18		cd00046	DEXDc	1690	1819	5160	5550	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		469	SMART	2.3E-5	InterPro:IPR001650	SM00490		1870	1966	5700	5991	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		470	Pfam	7.8E-137	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	793	1142	2469	3519	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		471	ProSiteProfiles	131.928	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2523	2788	7659	8457	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		472	Pfam	2.1E-69	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2269	2511	6897	7626	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		473	ProSiteProfiles	86.929	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1501	1678	4593	5127	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		474	Pfam	4.3E-20	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1154	1320	3552	4053	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		475	Pfam	5.7E-71	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1685	1831	5145	5586	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		476	ProSiteProfiles	16.3	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1681	1837	5133	5604	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		477	Pfam	7.9E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	591	688	1863	2157	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		478	SMART	9.7E-5	InterPro:IPR014001	SM00487		1658	1855	5064	5658	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		479	ProSiteProfiles	12.067	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1848	2013	5634	6132	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		480	CDD	2.71152E-7	InterPro:IPR001650	cd00079	HELICc	1857	1965	5661	5988	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		481	ProSiteProfiles	40.449	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1370	1500	4200	4593	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		482	Pfam	7.9E-31	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1519	1667	4647	5094	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		483	Pfam	1.6E-297	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2777	3417	8421	10344	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		484	Pfam	2.8E-23	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1373	1500	4209	4593	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		485	Pfam	9.4E-7	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2577	2745	7821	8328	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		486	Pfam	4.1E-21	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	130	213	480	732	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		487	Pfam	8.2E-39	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2127	2266	6471	6891	True	1	False	True	21	0	21	True	14	0	21		15.0
64292	YP_006846328.2	True		488	Pfam	2.6E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	292	588	966	1857	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		489	Pfam	6.5E-39	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	8	120	114	453	True	1	False	True	15	0	15	True	14	0	15		13.274336283185843
64292	YP_006846328.2	True		490	CDD	1.36063E-45	InterPro:IPR027287	cd12149	Flavi_E_C	597	689	1881	2160	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		491	ProSiteProfiles	15.758	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3052	3204	9246	9705	False	0	False	False	0	0	0	True	14	0			
64292	YP_006846328.2	True		492	Pfam	8.4E-15	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	220	289	750	960	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2893	Pfam	4.0E-7	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	331	434	1080	1392	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2894	ProSiteProfiles	94.308	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2473	2727	7506	8271	True	1	False	True	2	2	0	True	14	0	2		0.7843137254901961
390844	YP_899469.2	True		2895	SMART	0.0033	InterPro:IPR014001	SM00487		1616	1807	4935	5511	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2896	CDD	4.9603E-8		cd00046	DEXDc	1645	1768	5022	5394	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2897	ProSiteProfiles	10.591	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1631	1769	4980	5397	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2898	Pfam	7.8E-14	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1478	1610	4521	4920	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2899	Pfam	7.9E-7	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1800	1902	5487	5796	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2900	CDD	7.25313E-7	InterPro:IPR001650	cd00079	HELICc	1802	1909	5493	5817	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2901	Pfam	1.6E-38	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1639	1773	5004	5409	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2902	SMART	1.0E-4	InterPro:IPR001650	SM00490		1782	1903	5433	5799	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2903	ProSiteProfiles	10.365	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1780	1955	5427	5955	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2904	ProSiteProfiles	94.985	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1455	1634	4452	4992	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2905	Pfam	2.1E-182	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2721	3357	8250	10161	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2906	ProSiteProfiles	11.806	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2991	3138	9060	9504	False	0	False	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2907	Pfam	2.9E-38	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	712	1070	2223	3300	False	0	True	False	0	0	0	True	14	0			
390844	YP_899469.2	True		2908	Pfam	7.3E-10	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2516	2686	7635	8148	False	0	False	False	0	0	0	True	14	0			
390844	YP_006470608.1	True		3112	Pfam	1.4E-7	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	331	434	1080	1392	False	0	True	False	0	0	0	True	8	0			
390844	YP_006470608.1	True		3113	Pfam	9.4E-39	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	712	1070	2223	3300	False	0	False	False	0	0	0	True	8	0			
64303	YP_001040004.1	True		1604	Pfam	6.8E-19	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	135	216	505	751	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1605	Pfam	8.8E-10	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2579	2744	7837	8335	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1606	CDD	5.98302E-15		cd00046	DEXDc	1693	1822	5179	5569	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1607	SMART	2.1E-6	InterPro:IPR001650	SM00490		1873	1969	5719	6010	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1608	SMART	0.0019	InterPro:IPR014001	SM00487		1655	1858	5065	5677	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1609	ProSiteProfiles	84.068	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1504	1680	4612	5143	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1610	CDD	2.50728E-48	InterPro:IPR027287	cd12149	Flavi_E_C	602	692	1906	2179	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1611	ProSiteProfiles	15.319	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1684	1840	5152	5623	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1612	Pfam	1.3E-72	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1688	1834	5164	5605	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1613	Pfam	3.3E-37	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2130	2266	6490	6901	True	1	False	True	18	0	18	True	14	0	18		13.138686131386862
64303	YP_001040004.1	True		1614	ProSiteProfiles	120.06	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2525	2788	7675	8467	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1615	Pfam	9.2E-29	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1378	1503	4234	4612	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1616	Pfam	1.9E-72	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2272	2515	6916	7648	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1617	Pfam	1.3E-148	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	796	1147	2488	3544	True	1	False	True	2	0	2	True	14	0	2		0.5681818181818182
64303	YP_001040004.1	True		1618	ProSiteProfiles	40.723	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1373	1503	4219	4612	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1619	Pfam	5.7E-297	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2777	3417	8431	10354	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1620	Pfam	2.1E-99	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	294	593	982	1882	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1621	Pfam	3.7E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	596	691	1888	2176	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1622	CDD	5.96178E-8	InterPro:IPR001650	cd00079	HELICc	1855	1978	5665	6037	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1623	Pfam	1.8E-21	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	222	291	766	976	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1624	Pfam	4.2E-32	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1521	1669	4663	5110	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1625	ProSiteProfiles	11.58	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1850	2020	5650	6163	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1626	Pfam	1.8E-26	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1157	1330	3571	4093	False	0	False	False	0	0	0	True	14	0			
64303	YP_001040004.1	True		1627	Pfam	1.3E-35	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	7	123	121	472	True	1	False	True	16	0	16	True	14	0	16		13.675213675213676
64303	YP_001040004.1	True		1628	ProSiteProfiles	17.298	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3052	3205	9256	9718	False	0	False	False	0	0	0	True	14	0			
11085	NP_620108.1	True		2389	CDD	1.7477E-16		cd00046	DEXDc	1682	1813	5172	5568	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2390	Pfam	1.2E-105	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	779	1130	2463	3519	True	2	False	True	3	1	2	True	11	0	3		0.8522727272727272
11085	NP_620108.1	True		2391	Pfam	2.2E-26	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	4	115	138	474	True	1	False	True	19	0	19	True	11	0	19		16.964285714285715
11085	NP_620108.1	True		2392	Pfam	8.3E-291	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2769	3405	8433	10344	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2393	ProSiteProfiles	9.229	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1841	2000	5649	6129	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2394	Pfam	1.0E-22	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2114	2251	6468	6882	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2395	Pfam	3.8E-9	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	584	672	1878	2145	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2396	ProSiteProfiles	14.137	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1675	1831	5151	5622	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2397	Pfam	3.1E-71	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1679	1824	5163	5601	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2398	ProSiteProfiles	127.382	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2512	2776	7662	8457	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2399	ProSiteProfiles	65.197	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1490	1669	4596	5136	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2400	SMART	8.1E-9	InterPro:IPR014001	SM00487		1662	1849	5112	5676	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2401	Pfam	7.6E-10	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2566	2733	7824	8328	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2402	Pfam	2.1E-29	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1509	1658	4653	5103	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2403	CDD	9.74745E-37	InterPro:IPR027287	cd12149	Flavi_E_C	591	675	1899	2154	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2404	Pfam	2.9E-77	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	282	581	972	1872	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2405	Pfam	3.0E-6	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	209	280	753	969	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2406	ProSiteProfiles	16.778	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3040	3189	9246	9696	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2407	ProSiteProfiles	19.145	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1357	1488	4197	4593	True	1	False	True	2	2	0	True	11	0	2		1.5151515151515151
11085	NP_620108.1	True		2408	Pfam	2.1E-13	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	139	205	543	744	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2409	SMART	1.1E-9	InterPro:IPR001650	SM00490		1864	1957	5718	6000	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2410	Pfam	4.3E-42	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2260	2503	6906	7638	False	0	False	False	0	0	0	True	11	0			
11085	NP_620108.1	True		2411	Pfam	1.2E-9	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1141	1298	3549	4023	False	0	False	False	0	0	0	True	11	0			
1354498	YP_009325369.1	True		337	ProSiteProfiles	14.238	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1120	1254	3626	4031	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		338	Pfam	7.0E-87	InterPro:IPR002166	PF00998	Viral RNA dependent RNA polymerase	2762	3248	8552	10013	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		339	Pfam	6.1E-7	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1194	1256	3848	4037	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		340	CDD	6.98261E-11		cd00046	DEXDc	1130	1253	3656	4028	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		341	SMART	2.9E-11	InterPro:IPR014001	SM00487		1089	1293	3533	4148	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		342	Pfam	4.8E-6	InterPro:IPR002521	PF01542	Hepatitis C virus core protein	109	170	593	779	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		343	ProSiteProfiles	47.383	InterPro:IPR004109	PS51822	Hepacivirus/Pegivirus NS3 protease domain profile.	927	1109	3047	3596	True	1	False	True	1	1	0	True	10	0	1		0.546448087431694
1354498	YP_009325369.1	True		344	ProDom	1.0E-19	InterPro:IPR002519	PD001388	POLYPROTEIN ENVELOPE GLYCOPROTEIN PROTEASE CORE NS1 E1 SERINE NS2-3 GENOME	207	352	887	1325	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		345	Pfam	5.0E-13	InterPro:IPR002519	PF01539	Hepatitis C virus envelope glycoprotein E1	206	383	884	1418	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		346	ProSiteProfiles	14.697	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2961	3079	9149	9506	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		347	ProSiteProfiles	7.561	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1281	1438	4109	4583	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		348	Pfam	5.7E-9	InterPro:IPR013193	PF08301	Hepatitis C virus non-structural 5a domain 1b	1961	2039	6149	6386	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		349	Pfam	3.5E-36	InterPro:IPR001490	PF01001	Hepatitis C virus non-structural protein NS4b	1647	1809	5207	5696	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		350	Pfam	9.2E-11	InterPro:IPR002518	PF01538	Hepatitis C virus non-structural protein NS2	834	907	2768	2990	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		351	ProSiteProfiles	44.837	InterPro:IPR002518	PS51693	Hepacivirus nonstructural protein 2 (NS2) protease domain profile.	803	926	2675	3047	False	0	False	False	0	0	0	True	10	0			
1354498	YP_009325369.1	True		352	Pfam	4.2E-35	InterPro:IPR004109	PF02907	Hepatitis C virus NS3 protease	956	1097	3134	3560	False	0	False	False	0	0	0	True	10	0			
667516	YP_009259488.1	True		2909	ProSiteProfiles	10.121	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1793	1959	5375	5876	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2910	Pfam	3.2E-40	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1649	1786	4943	5357	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2911	Pfam	3.9E-35	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	890	1074	2666	3221	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2912	ProSiteProfiles	97.959	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2485	2737	7451	8210	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2913	Pfam	4.7E-11	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2526	2696	7574	8087	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2914	ProSiteProfiles	46.105	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1470	1647	4406	4940	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2915	SMART	5.0E-6	InterPro:IPR001650	SM00490		1761	1916	5279	5747	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2916	Pfam	5.8E-194	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2730	3365	8186	10094	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2917	ProSiteProfiles	12.534	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3001	3148	8999	9443	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2918	Pfam	4.2E-15	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1493	1624	4475	4871	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2919	SMART	2.4E-5	InterPro:IPR014001	SM00487		1636	1813	4904	5438	False	0	False	False	0	0	0	True	14	0			
667516	YP_009259488.1	True		2920	Pfam	9.4E-6	InterPro:IPR001650	PF00271	Helicase conserved C-terminal domain	1810	1915	5426	5744	False	0	False	False	0	0	0	True	14	0			
